日期,股票代码,名称,收盘价,涨跌幅,变动率,累计变动率,前复权,week,month,quarter,half-year,year
2017-03-02,'603299,井神股份,14.06,-1.3333,0.986667,2.6541567054551867,14.033275056231641,14.270820045366605,14.272826754388712,16.012009533566616,16.826950394421505,17.121669700466477
2017-03-03,'603299,井神股份,13.91,-1.0669,0.989331,2.625839507564685,13.883554044656703,14.129088835616958,14.281808554718449,15.917023779592547,16.79126849598962,17.09308507961763
2017-03-06,'603299,井神股份,14.14,1.6535,1.016535,2.6692577638222668,14.1131186107851,14.0951531836571,14.280310110286319,15.843996375743489,16.754671739788293,17.064184020743408
2017-03-07,'603299,井神股份,14.39,1.768,1.01768,2.716450241086644,14.36263854782378,14.123099072560652,14.284800228470136,15.774961184646163,16.72298230165929,17.04480444545441
2017-03-08,'603299,井神股份,14.36,-0.2085,0.997915,2.7107864423339785,14.332692446451569,14.145055741189761,14.260844499586051,15.706424914710036,16.694203935882886,17.027933828640094
2017-03-09,'603299,井神股份,14.14,-1.532,0.98468,2.669257194037422,14.113115598171932,14.16102384957782,14.233395815557984,15.628406907848875,16.66326301481846,17.017593096669426
2017-03-10,'603299,井神股份,14.05,-0.6365,0.993635,2.652267371997374,14.023285617389567,14.18897016412439,14.212434604942711,15.535583877683372,16.631323946215087,17.000201769357503
2017-03-13,'603299,井神股份,14.15,0.7117,1.007117,2.6711435588838794,14.123089341128528,14.190964310193078,14.19396863694131,15.452076485721715,16.60121472424774,16.980302170409164
2017-03-14,'603299,井神股份,14.27,0.8481,1.008481,2.6937975274067734,14.242867261830638,14.167010052994451,14.189476157548913,15.40250436105524,16.56819444622457,16.96124011420265
2017-03-15,'603299,井神股份,15.7,10.021,1.10021,2.963742977628206,15.670144990138684,14.434500561731872,14.266827647132406,15.374723864796918,16.549563337432073,16.954339449895937
2017-03-16,'603299,井神股份,15.99,1.8471,1.018471,3.018486274167976,15.959588238251536,14.803795089747794,14.358152046999274,15.344614475835085,16.543741154578502,16.948357616588858
2017-03-17,'603299,井神股份,15.51,-3.0019,0.969981,2.9278743347037275,15.480497358927463,15.095237438055374,14.431510804127026,15.304357802135199,16.53184718165176,16.940100962928224
2017-03-20,'603299,井神股份,15.56,0.3224,1.003224,2.937313801558812,15.53040648241264,15.376700866312197,14.507365017429038,15.256948095835183,16.522115832051085,16.934473530385528
2017-03-21,'603299,井神股份,15.4,-1.0283,0.989717,2.9071094037373824,15.370707312553991,15.602268876456867,14.565253283489506,15.215693362609231,16.510305021483447,16.930716523042037
2017-03-22,'603299,井神股份,15.43,0.1948,1.001948,2.912772452855863,15.400649450398848,15.5483697685089,14.619648492509057,15.160797988669005,16.49924275216734,16.927437777152008
2017-03-23,'603299,井神股份,15.21,-1.4258,0.985742,2.871242143223044,15.181066990535061,15.392665518965604,14.657076125914447,15.07978566968962,16.48601787879686,16.920930764035358
2017-03-24,'603299,井神股份,14.94,-1.7751,0.982249,2.820274723938692,14.911587870386075,15.278883621257325,14.673045014763503,15.00027052371252,16.47021463999744,16.915655901255978
2017-03-27,'603299,井神股份,15.12,1.2048,1.012048,2.8542533938127055,15.091242681048486,15.191050860984493,14.713467305286708,14.946040380053757,16.455908524620206,16.912135216007922
2017-03-28,'603299,井神股份,14.96,-1.0582,0.989418,2.8240496843993794,14.93154715099763,15.10321882867322,14.74889920767129,14.892641847745969,16.448589040343265,16.905864838795026
2017-03-29,'603299,井神股份,14.5,-3.0749,0.969251,2.737212980653783,14.472417007651606,14.917572340123773,14.76137460288857,14.821110966832261,16.437110805202668,16.89548765914465
2017-03-30,'603299,井神股份,13.6,-6.2069,0.937931,2.5673169081575833,13.574128556403679,14.596184653297495,14.73841727789717,14.74425688655654,16.41997669298151,16.879047909008115
2017-03-31,'603299,井神股份,13.72,0.8824,1.008824,2.5899709125551658,13.693906666785384,14.352648412577357,14.728934909003604,14.680378224204876,16.403923962612474,16.86472028871217
2017-04-05,'603299,井神股份,13.97,1.8222,1.018222,2.6371653625237457,13.943437034067545,14.12308728318117,14.720450830167726,14.623153608687517,16.388869341250608,16.849678135012624
2017-04-06,'603299,井神股份,13.94,-0.2147,0.997853,2.631503368490407,13.9135004747554,13.919477947932723,14.697993926514306,14.560772168726608,16.367659789211658,16.83770252576303
2017-04-07,'603299,井神股份,13.82,-0.8608,0.991392,2.608851387494442,13.793733062668709,13.783741158936143,14.671045957325163,14.507706463753843,16.34453721180311,16.826562228357766
2017-04-10,'603299,井神股份,13.45,-2.6773,0.973227,2.539004609297053,13.424433447381878,13.753802137131782,14.63661184978566,14.459132182450615,16.318919380278814,16.814820955620792
2017-04-11,'603299,井神股份,13.56,0.8178,1.008178,2.5597685889918846,13.534218464114568,13.721864496597622,14.612158492121912,14.420206082761892,16.294050063280547,16.8043154119772
2017-04-12,'603299,井神股份,13.56,0.0,1.0,2.5597685889918846,13.534218464114568,13.640020782607028,14.582714948271214,14.375291255416274,16.270178878850533,16.79157944636019
2017-04-13,'603299,井神股份,13.51,-0.3687,0.996313,2.5503307222042717,13.48431780063738,13.554184247783425,14.544787475211553,14.333038065865606,16.248636598112917,16.778564232537455
2017-04-14,'603299,井神股份,13.33,-1.3323,0.986677,2.5163526659923443,13.304666234579487,13.456370882165581,14.426513537433593,14.291450340418034,16.224183248452036,16.758139114144576
2017-04-17,'603299,井神股份,13.5,1.2753,1.012753,2.548443711541745,13.474340643069082,13.466352321303024,14.30225115767447,14.256183886248873,16.20089431184732,16.735206347812262
2017-04-18,'603299,井神股份,13.3,-1.4815,0.985185,2.510688517955254,13.274718286442011,13.41445228576851,14.1919622040502,14.226739576726732,16.176274556920628,16.71346652899465
2017-04-19,'603299,井神股份,12.79,-3.8346,0.961654,2.414413656045742,12.765685939030108,13.260745780751616,14.053726176881074,14.208440642236729,16.147579213926495,16.69132356104603
2017-04-20,'603299,井神股份,12.43,-2.8147,0.971853,2.3464551548690222,12.406370176904225,13.045156256004983,13.905509320098584,14.179495396837199,16.11422611124618,16.668539881397965
2017-04-21,'603299,井神股份,12.34,-0.7241,0.992759,2.3294644730926155,12.316535650453263,12.847530139179739,13.751303630101305,14.155374161126595,16.078627226498636,16.645157913414923
2017-04-24,'603299,井神股份,12.24,-0.8104,0.991896,2.310586493002673,12.216722445541992,12.59600649967432,13.603086402851654,14.131252957811132,16.043194633886348,16.61982333071171
2017-04-25,'603299,井神股份,12.05,-1.5523,0.984477,2.2747192588717926,12.027082263019842,12.346479294989887,13.458861122483341,14.10097684809387,16.006930343053575,16.59373018727841
2017-04-26,'603299,井神股份,11.98,-0.5809,0.994191,2.2615054146970066,11.957216942153961,12.184785495614658,13.302159835538614,14.067207353171312,15.968254056590535,16.56301620280947
2017-04-27,'603299,井神股份,11.88,-0.8347,0.991653,2.2426286290005306,11.857410052337801,12.074993470701374,13.148452980605622,14.03842840461661,15.930908537188872,16.53536814433628
2017-04-28,'603299,井神股份,11.96,0.6734,1.006734,2.2577304901882203,11.937257851630244,11.99913791093677,13.021695022804556,14.01098025271678,15.892065830197806,16.50529125789999
2017-05-02,'603299,井神股份,12.2,2.0067,1.020067,2.3030363679348276,12.176802804938909,11.991153982816154,12.951828735231317,13.987690922505756,15.85638384601658,16.473623518989825
2017-05-03,'603299,井神股份,12.1,-0.8197,0.991803,2.2841583788268656,12.076989552346825,12.001135440681553,12.87098287950939,13.960575447743839,15.815545028210826,16.44828760764287
2017-05-04,'603299,井神股份,11.98,-0.9917,0.990083,2.2615063801840396,11.957222046956202,12.001136461642,12.77167213015382,13.924144356869313,15.770547475782042,16.426694482028285
2017-05-05,'603299,井神股份,11.73,-2.0868,0.979132,2.214313265042359,11.70769873728032,11.971194198630505,12.661382043280067,13.881392066088194,15.720060359944,16.402749047951747
2017-05-08,'603299,井神股份,11.34,-3.3248,0.9667520000000001,2.140691777606231,11.318441169663224,11.8474308622371,12.537617448629792,13.823169301847027,15.667577059111474,16.378083017079366
2017-05-09,'603299,井神股份,11.5,1.4109,1.014109,2.170894797896477,11.478133056126001,11.70769691247452,12.440302429066998,13.770103364803571,15.61484418277275,16.35568877803916
2017-05-10,'603299,井神股份,11.56,0.5217,1.005217,2.182220356057103,11.53801447627981,11.599901897261116,12.34049222967526,13.72169510891332,15.557370286217415,16.33353406467957
2017-05-11,'603299,井神股份,11.3,-2.2491,0.977509,2.1331400380290226,11.2785129926938,11.464160086408635,12.227706956104221,13.66813018043894,15.501393508636388,16.310739642168876
2017-05-12,'603299,井神股份,11.22,-0.708,0.99292,2.118037406559777,11.198661120705529,11.362352563093676,12.113424122107629,13.615895918289391,15.445666231506884,16.28563432824759
2017-05-15,'603299,井神股份,11.51,2.5847,1.025847,2.1727823194071276,11.488112914692406,11.39628691209951,12.022596456113275,13.571979213559784,15.386196055493377,16.261607135549667
2017-05-16,'603299,井神股份,11.65,1.2163,1.012163,2.1992098707580765,11.62784283207381,11.426228867289073,11.930271565563512,13.530224923412446,15.333047118523805,16.23710330374408
2017-05-17,'603299,井神股份,11.56,-0.7725,0.992275,2.1822209745064702,11.538017746196038,11.426229521272315,11.843436538551213,13.488969848909505,15.277818866765953,16.207301348277838
2017-05-18,'603299,井神股份,11.45,-0.9516,0.990484,2.161454959713067,11.428221969323237,11.456171316598203,11.77656334006587,13.445884844792017,15.215770227452362,16.184667537131357
2017-05-19,'603299,井神股份,11.54,0.786,1.00786,2.1784439956964112,11.518047794002117,11.520048651257522,11.732147220920764,13.400969941502975,15.138750090481217,16.163229456186244
2017-05-22,'603299,井神股份,11.19,-3.0329,0.969671,2.1123739677509348,11.168716922457827,11.456169452810604,11.674756284520992,13.348569469043808,15.046758417226878,16.142584625064742
2017-05-23,'603299,井神股份,10.38,-7.2386,0.9276139999999999,1.9594676657213155,10.360258179308794,11.202652522257603,11.581933071209333,13.280698533325165,14.94528489893462,16.1208567406934
2017-05-24,'603299,井神股份,10.43,0.4817,1.004817,1.9689064214670953,10.410163542958525,10.9770816816101,11.501087135206266,13.210997757484392,14.825429643359515,16.10016489740783
2017-05-25,'603299,井神股份,10.52,0.8629,1.008629,1.9858961149779348,10.499992844170713,10.791435856579595,11.428225930307104,13.14795102371083,14.726784045144415,16.078000232229343
2017-05-26,'603299,井神股份,10.49,-0.2852,0.997148,1.980232339258018,10.470046864579139,10.581835670695,11.35885777091917,13.085403319732048,14.642943603677839,16.055954732239023
2017-11-15,'603299,井神股份,11.52,10.0287,1.100287,2.1788238998651868,11.520056454487188,10.652103577100872,11.337997701062019,13.040355775585066,14.574091384952887,16.04320740810805
2017-11-16,'603299,井神股份,12.21,5.9896,1.059896,2.3093267361715117,12.210061755885151,11.022064292416145,11.33966064860933,13.009968887245957,14.510989210406253,16.032901495172144
2017-11-17,'603299,井神股份,11.61,-4.914,0.95086,2.1958464203560437,11.610059321200955,11.262043448064631,11.316314137052037,12.972077308521698,14.444550544057087,16.019040507139653
2017-11-20,'603299,井神股份,11.34,-2.3256,0.976744,2.1447798160042435,11.340055781627106,11.430056035555909,11.285455823785584,12.925859594702397,14.384927985222907,16.001630109470902
2017-11-21,'603299,井神股份,11.14,-1.7637,0.982363,2.106952334389377,11.140051217806548,11.56405690620139,11.257073447811896,12.872149805868778,14.323555495257436,15.98576963727758
2017-11-22,'603299,井神股份,12.25,9.9641,1.099641,2.3168911719402687,12.25005706120001,11.710057027543957,11.303654242388735,12.837439216114584,14.271932065412278,15.974787298787225
2017-11-23,'603299,井神股份,11.77,-3.9184,0.960816,2.226106108258961,11.770050825313948,11.622054841429716,11.318250130848131,12.798388136566953,14.213397522207881,15.961446822685891
2017-11-24,'603299,井神股份,12.06,2.4639,1.024639,2.2809551366603538,12.06005310759886,11.712053598709296,11.344352062414085,12.765667594737106,14.150625736210205,15.948270622917143
2017-11-27,'603299,井神股份,11.87,-1.5755,0.984245,2.24501868848227,11.870046970888641,11.818051836561605,11.373928761323826,12.728116888566442,14.090096687144044,15.935489457065785
2017-11-28,'603299,井神股份,12.16,2.4431,1.024431,2.2998667400605806,12.160044088434422,12.02205041068718,11.42199790971027,12.693403169009839,14.047953765032505,15.92084129162515
2017-11-29,'603299,井神股份,11.78,-3.125,0.96875,2.2279959044336874,11.780042710670848,11.92804754058135,11.436594399509193,12.628568131018708,14.00164599790778,15.904553632284154
2017-11-30,'603299,井神股份,11.52,-2.2071,0.977929,2.1788218068269316,11.52004538800363,11.878046453119287,11.431204527305685,12.554575750181243,13.949595113008131,15.883760872548612
2017-12-01,'603299,井神股份,11.06,-3.9931,0.960069,2.0918192732585252,11.060038455615256,11.678043522722566,11.407305562776646,12.480901435126041,13.892629618630586,15.862004321233206
2017-12-04,'603299,井神股份,10.77,-2.6221,0.973779,2.0369696800944133,10.770033187270569,11.458040765998954,11.374396123674012,12.401561880207005,13.829254988021061,15.8380919905573
2017-12-05,'603299,井神股份,10.6,-1.5785,0.984215,2.004816113694123,10.600028213409503,11.14603759099397,11.328495144644382,12.322050561887929,13.768871962248546,15.810791268674608
2017-12-06,'603299,井神股份,10.7,0.9434,1.009434,2.023729548910713,10.700028879574807,10.930034824774761,11.30506074250023,12.243706885707528,13.702252437188234,15.78655911561529
2017-12-07,'603299,井神股份,10.91,1.9626,1.019626,2.0634472650376345,10.91002764636534,10.808031276447103,11.332549215853057,12.172522896638034,13.626154283163793,15.769818435569555
2017-12-08,'603299,井神股份,10.85,-0.55,0.9945,2.0520983050799275,10.850022494310332,10.766028084186118,11.354542163420648,12.104830140370105,13.552550332041276,15.752399611898777
2017-12-11,'603299,井神股份,10.78,-0.6452,0.993548,2.038858166815552,10.78001814917704,10.768025076567412,11.368543428670964,12.032976398172249,13.489508389112967,15.7331474557929
2017-12-12,'603299,井神股份,10.42,-3.3395,0.966605,1.9707704983347467,10.420019443085275,10.732023322502567,11.366042057596271,11.957784269707043,13.425213058726468,15.712853613915149
2017-12-13,'603299,井神股份,10.5,0.7678,1.007678,1.985902074220961,10.500024352369284,10.692022417061462,11.315040452490376,11.891577725452338,13.356344346142263,15.69184420747718
2017-12-14,'603299,井神股份,10.25,-2.381,0.97619,1.93861774583376,10.250018772539372,10.56002064229627,11.217038303323084,11.836175895721265,13.290216391138866,15.667166263222448
2017-12-15,'603299,井神股份,10.27,0.1951,1.001951,1.9423999890558816,10.270016559164596,10.44401945526712,11.150036165221266,11.779111060594252,13.229744642399528,15.641214095033346
2017-12-18,'603299,井神股份,10.15,-1.1685,0.988315,1.9197030451837638,10.150011415670757,10.318018108565866,11.090533946923447,11.715887300287639,13.169520454487541,15.61486174166147
2017-12-19,'603299,井神股份,10.26,1.0837,1.010837,1.94050686708442,10.260007089382382,10.286015637825288,11.046531740502239,11.654995743864754,13.107883956295643,15.585875251582765
2017-12-20,'603299,井神股份,10.12,-1.3645,0.986355,1.914028650883053,10.120009292647758,10.210012625880983,10.940029352074626,11.593767014364404,13.050736739059088,15.559283119103432
2017-12-21,'603299,井神股份,10.01,-1.087,0.98913,1.8932231594479543,10.010004791636677,10.162009829700445,10.852027050390763,11.536859870101985,12.997996026276263,15.529057058973493
2017-12-22,'603299,井神股份,9.65,-3.5964,0.964036,1.825135281741568,9.650004979310255,10.038007513729577,10.731524643976332,11.47212297868858,12.9461645307252,15.498149521920253
2017-12-25,'603299,井神股份,9.2,-4.6632,0.953368,1.7400255732833951,9.20000594711506,9.848006420018436,10.598022592787654,11.399886103405255,12.887588679410728,15.463924847292239
2017-12-26,'603299,井神股份,9.49,3.1522,1.031522,1.7948746594044345,9.49000853458002,9.694006709057962,10.464520815094932,11.333314282304297,12.833176174084915,15.433335464778596
2017-12-27,'603299,井神股份,9.41,-0.843,0.99157,1.779743866025655,9.41000776263351,9.552006403055113,10.346019067693067,11.268403307771866,12.779926824094913,15.402106707444988
2017-12-28,'603299,井神股份,9.42,0.1063,1.001063,1.7816357337552404,9.420010600885192,9.434007564904817,10.241017328337144,11.200831140402133,12.728507513325468,15.369959790011597
2017-12-29,'603299,井神股份,9.53,1.1677,1.011677,1.8024398942183002,9.530008064671726,9.410008181977112,10.164515808789968,11.138419303372627,12.682579440049643,15.33557793125592
2018-01-02,'603299,井神股份,9.76,2.4134,1.024134,1.8459399786253647,9.760005279304515,9.522008048415003,10.114014413391665,11.088324625710534,12.648382633973597,15.299321403467731
2018-01-03,'603299,井神股份,9.8,0.4098,1.004098,1.8535046406577713,9.800001780939104,9.58400669768682,10.074013091768146,11.044885152444447,12.612190274640788,15.26035034063507
2018-01-04,'603299,井神股份,9.87,0.7143,1.007143,1.8667442243059895,9.87000319366035,9.676005783892188,10.032511807472423,11.0041096114979,12.579741886312211,15.223735350729198
2018-01-05,'603299,井神股份,10.69,8.308,1.08308,2.021833334461331,10.690003058989653,9.930004275513081,10.021510578103639,10.978664288388693,12.554958623099877,15.193434572421523
2018-01-08,'603299,井神股份,10.28,-3.8354,0.961646,1.9442879387514012,10.279998681665163,10.080002398911768,9.99300938747138,10.949546228699448,12.525261538396624,15.156862599213573
2018-01-09,'603299,井神股份,10.18,-0.9728,0.990272,1.9253739056832275,10.179994854489925,10.16400031394885,9.963008222737026,10.919925860571713,12.493566606871477,15.120689051051384
2018-01-10,'603299,井神股份,10.22,0.3929,1.003929,1.932938699758657,10.219992054273217,10.247998368615672,9.953006853296422,10.892635560603969,12.465531982610255,15.086312401103454
2018-01-11,'603299,井神股份,10.2,-0.1957,0.998043,1.9291559387232293,10.199991529823004,10.313996035848202,9.938005212169108,10.863681121907183,12.437330687311945,15.051456512698358
2018-01-12,'603299,井神股份,10.01,-1.8627,0.981373,1.8932215510526318,10.00999628759699,10.17799468156967,9.92600408792199,10.827567679951484,12.407629301228585,15.011289338427881
2018-01-15,'603299,井神股份,11.01,9.99,1.0999,2.08235438400279,11.009994916727932,10.323993928582224,9.963003005800157,10.809784436024502,12.385179941884136,14.977198240788377
2018-01-16,'603299,井神股份,11.59,5.2679,1.052679,2.192050730597673,11.589990438946243,10.605993045473488,10.035001956963931,10.803663909224335,12.36390413304679,14.946025999945299
2018-01-17,'603299,井神股份,11.22,-3.1924,0.968076,2.1220717030740732,11.219991584173323,10.80599295145351,10.083001181703478,10.795535456672551,12.338463761380337,14.915809127698964
2018-01-18,'603299,井神股份,11.6,3.3868,1.033868,2.1939420275137858,11.599990259146104,11.08599269731813,10.157000230028396,10.800227941497267,12.311698621672113,14.890505801191248
2018-01-19,'603299,井神股份,11.18,-3.6207,0.963793,2.114505968523594,11.179989411833203,11.31999132216537,10.215499461038222,10.795258880759054,12.282681122781279,14.862803860946512
2018-01-22,'603299,井神股份,11.23,0.4472,1.004472,2.1239620392148315,11.229986324482919,11.363989603716368,10.294498528296854,10.790125078229103,12.25591009357118,14.83462317032533
2018-01-23,'603299,井神股份,11.05,-1.6028,0.983972,2.089919175650296,11.049992103674107,11.255989936661939,10.386997836124806,10.786316396745441,12.22722328859216,14.81095256091838
2018-01-24,'603299,井神股份,11.0,-0.4525,0.995475,2.0804622913804787,10.999990889404982,11.211989797708272,10.462496953866054,10.783005226223766,12.199450572256547,14.786882339284983
2018-01-25,'603299,井神股份,10.99,-0.0909,0.999091,2.0785711511576137,10.989991897686512,11.089990125416353,10.541496160618703,10.77470320927367,12.173341211416693,14.759977432161508
2018-01-26,'603299,井神股份,11.34,3.1847,1.031847,2.1447674066085303,11.339990169652134,11.121990276980139,10.637495139057052,10.769905664899973,12.150065294156175,14.737067589837931
2018-01-29,'603299,井神股份,11.36,0.1764,1.001764,2.148550776313788,11.359993912311403,11.147991794545835,10.728994431439036,10.766938601001897,12.127954224955666,14.713439278869076
2018-01-30,'603299,井神股份,11.02,-2.993,0.97007,2.0842446515787163,11.019989294515923,11.141991232714197,10.791993632199604,10.760134723088441,12.103009783940195,14.687572608028118
2018-01-31,'603299,井神股份,10.99,-0.2722,0.997278,2.078571337637119,10.98999288365625,11.13999163156445,10.85149318733546,10.75133380791601,12.076151874709458,14.661905327847256
2018-02-01,'603299,井神股份,10.05,-8.5532,0.9144680000000001,1.900786973986341,10.049996812331363,10.95199261449342,10.860492868269011,10.732688472747236,12.040628970895487,14.633356411161484
2018-02-02,'603299,井神股份,9.95,-0.995,0.99005,1.881874143595177,9.949999344048667,10.673994449372726,10.823492682521962,10.725850825492902,12.003274679408998,14.604367561489397
2018-02-05,'603299,井神股份,10.1,1.5075,1.015075,1.9102433963098742,10.0999955841602,10.421994783742486,10.814492527646715,10.720681359512929,11.965839558498626,14.57514029830993
2018-02-06,'603299,井神股份,9.39,-7.0297,0.929703,1.775959016279479,9.38999619458049,10.095996163755398,10.774992594651241,10.702181415353092,11.925066219531926,14.542673794946355
2018-02-07,'603299,井神股份,9.5,1.1715,1.011715,1.7967643761551928,9.5,9.797997587024149,10.738992991937582,10.686013967610107,11.885708643671045,14.511805124759396
